"short_point_id","full_point_id","state","conservation_practice","treatment_status","month","day","year","visit","time","observer","temp_f","wind","cloud","morphospecies","distance","behavior","Associated.Vegetation","Identification.Notes","NOBO.Detected.","Notes","X...gray.columns.not.cleaned"
"priv022","ks_priv022","ks","prescribed_burning","ks",6,26,2024,3,1308,"SG",83,3,0,"BUTT",1,"F","none","sulphur","","",""
"priv022","ks_priv022","ks","prescribed_burning","ks",6,26,2024,3,1308,"SG",83,3,0,"BUTT",1.5,"F","none","unknown","","",""
"priv022","ks_priv022","ks","prescribed_burning","ks",6,26,2024,3,1308,"SG",83,3,0,"BUTT",0.5,"F","none","blue Lycaenidae","","",""
"priv022","ks_priv022","ks","prescribed_burning","ks",6,26,2024,3,1308,"SG",83,3,0,"BUTT",2.25,"F","none","skipper","","",""
"priv022","ks_priv022","ks","prescribed_burning","ks",6,26,2024,3,1308,"SG",83,3,0,"BUTT",1.25,"R","grass","Nymphalidae","","",""
"priv022","ks_priv022","ks","prescribed_burning","ks",6,26,2024,3,1308,"SG",83,3,0,"BUTT",2,"R","stump","red admiral","","",""
"priv022","ks_priv022","ks","prescribed_burning","ks",6,26,2024,3,1308,"SG",83,3,0,"BUTT",2,"R","stump","red admiral","","",""
"priv022","ks_priv022","ks","prescribed_burning","ks",6,26,2024,3,1308,"SG",83,3,0,"BUTT",0.5,"F","none","white","","",""
"priv022","ks_priv022","ks","prescribed_burning","ks",6,26,2024,3,1308,"SG",83,3,0,"BUTT",0.5,"F","none","fritillary","","",""
"priv022","ks_priv022","ks","prescribed_burning","ks",6,26,2024,3,1308,"SG",83,3,0,"BUTT",0.75,"F","none","fritillary","","",""
"priv022","ks_priv022","ks","prescribed_burning","ks",6,26,2024,3,1308,"SG",83,3,0,"BUTT",1,"F","none","viceroy","","",""
"priv022","ks_priv022","ks","prescribed_burning","ks",6,26,2024,3,1308,"SG",83,3,0,"BUTT",0.5,"F","none","black swallowtail","","",""
"priv019","ks_priv019","ks","prescribed_burning","ks",6,26,2024,3,1352,"SG",83,4,0,"BUTT",3.25,"F","none","sulphur","","",""
"priv019","ks_priv019","ks","prescribed_burning","ks",6,26,2024,3,1352,"SG",83,4,0,"BUTT",5.3,"F","none","sulphur","","",""
"priv019","ks_priv019","ks","prescribed_burning","ks",6,26,2024,3,1352,"SG",83,4,0,"BUTT",5.3,"F","none","sulphur","","",""
"priv019","ks_priv019","ks","prescribed_burning","ks",6,26,2024,3,1352,"SG",83,4,0,"BUTT",20,"F","none","white","","",""
"priv019","ks_priv019","ks","prescribed_burning","ks",6,26,2024,3,1352,"SG",83,4,0,"BUTT",4.25,"F","none","unknown, high flying, small","","",""
"priv019","ks_priv019","ks","prescribed_burning","ks",6,26,2024,3,1352,"SG",83,4,0,"CB",3,"F","none","fritillary","","",""
"priv019","ks_priv019","ks","prescribed_burning","ks",6,26,2024,3,1352,"SG",83,4,0,"BUTT",2,"F","none","blue Lycaenidae","","",""
"priv019","ks_priv019","ks","prescribed_burning","ks",6,26,2024,3,1352,"SG",83,4,0,"BUTT",1.5,"F","none","skipper","","",""
"priv019","ks_priv019","ks","prescribed_burning","ks",6,26,2024,3,1352,"SG",83,4,0,"BUTT",0.25,"F","none","sulphur","","",""
"priv019","ks_priv019","ks","prescribed_burning","ks",6,26,2024,3,1352,"SG",83,4,0,"BUTT",6.75,"F","none","skipper","","",""
"priv019","ks_priv019","ks","prescribed_burning","ks",6,26,2024,3,1352,"SG",83,4,0,"BUTT",1,"F","none","sulphur","","",""
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","ks",6,26,2024,2,1648,"KM",88,3,25,"BB",0.25,"F","none","","","",""
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","ks",6,26,2024,2,1648,"KM",88,3,25,"BB",1.25,"N","slimflower scurfpea","","","",""
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","ks",6,26,2024,2,1648,"KM",88,3,25,"BB",6,"F","none","","","",""
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","ks",6,26,2024,2,1648,"KM",88,3,25,"SGB",0.25,"N","sulphur cinquefoil","","","",""
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","ks",6,26,2024,2,1648,"KM",88,3,25,"SGB",0,"N","sulphur cinquefoil","","","",""
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","ks",6,26,2024,2,1648,"KM",88,3,25,"SGB",0.25,"N","sulphur cinquefoil","","","",""
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","ks",6,26,2024,2,1648,"KM",88,3,25,"SGB",0.25,"N","sulphur cinquefoil","","","",""
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","ks",6,26,2024,2,1648,"KM",88,3,25,"SGB",0.25,"N","sulphur cinquefoil","","","",""
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","ks",6,26,2024,2,1648,"KM",88,3,25,"BUTT",20,"F","none","fritillary","","",""
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","ks",6,26,2024,2,1648,"KM",88,3,25,"BUTT",15,"F","none","Nymphalidae","","",""
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","ks",6,26,2024,2,1648,"KM",88,3,25,"BB",1,"N","american germander","","","",""
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","ks",6,26,2024,2,1648,"KM",88,3,25,"BB",2.5,"N","slimflower scurfpea","","","",""
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","ks",6,26,2024,2,1648,"KM",88,3,25,"BUTT",3,"F","none","sulphur","","",""
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","ks",6,26,2024,2,1648,"KM",88,3,25,"CB",0.25,"F","none","","","",""
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","ks",6,26,2024,2,1648,"KM",88,3,25,"BUTT",0,"F","none","regal fritillary","","",""
"priv035","ks_priv035","ks","not_enrolled_in_NRCS","ks",6,26,2024,2,1734,"KM",88,1,0,"BB",6,"N","hoary vervain","","","",""
"priv035","ks_priv035","ks","not_enrolled_in_NRCS","ks",6,26,2024,2,1734,"KM",88,1,0,"BB",5.5,"N","hoary vervain","","","",""
"priv035","ks_priv035","ks","not_enrolled_in_NRCS","ks",6,26,2024,2,1734,"KM",88,1,0,"BUTT",3.5,"F","none","Nymphalidae","","",""
"priv035","ks_priv035","ks","not_enrolled_in_NRCS","ks",6,26,2024,2,1734,"KM",88,1,0,"BUTT",0.25,"R","ragweed","Nymphalidae","","",""
"priv035","ks_priv035","ks","not_enrolled_in_NRCS","ks",6,26,2024,2,1734,"KM",88,1,0,"BUTT",0,"F","none","Nymphalidae","","",""
"priv035","ks_priv035","ks","not_enrolled_in_NRCS","ks",6,26,2024,2,1734,"KM",88,1,0,"BUTT",2.5,"N","hoary vervain","skipper","","",""
"priv035","ks_priv035","ks","not_enrolled_in_NRCS","ks",6,26,2024,2,1734,"KM",88,1,0,"BB",0.25,"N","hoary vervain","","","",""
"priv035","ks_priv035","ks","not_enrolled_in_NRCS","ks",6,26,2024,2,1734,"KM",88,1,0,"BUTT",3.5,"N","hoary vervain","skipper","","",""
"priv036","ks_priv036","ks","not_enrolled_in_NRCS","ks",6,26,2024,2,1534,"KM",89,3,25,"CB",2,"F","none","","","",""
"priv036","ks_priv036","ks","not_enrolled_in_NRCS","ks",6,26,2024,2,1534,"KM",89,3,25,"BUTT",6.5,"F","none","Nypmhalidae","","meade, close to road, cows this time around",""
"priv036","ks_priv036","ks","not_enrolled_in_NRCS","ks",6,26,2024,2,1534,"KM",89,3,25,"CB",3.5,"F","none","","","",""
"priv036","ks_priv036","ks","not_enrolled_in_NRCS","ks",6,26,2024,2,1534,"KM",89,3,25,"BUTT",5,"F","none","Nypmhalidae","","",""
"priv036","ks_priv036","ks","not_enrolled_in_NRCS","ks",6,26,2024,2,1534,"KM",89,3,25,"BUTT",3.5,"F","none","blue Lycaenidae","","",""
"priv036","ks_priv036","ks","not_enrolled_in_NRCS","ks",6,26,2024,2,1534,"KM",89,3,25,"BUTT",1,"R","grass","checkerspot","","",""
"priv036","ks_priv036","ks","not_enrolled_in_NRCS","ks",6,26,2024,2,1534,"KM",89,3,25,"BB",0.25,"N","american germander","","","",""
"priv036","ks_priv036","ks","not_enrolled_in_NRCS","ks",6,26,2024,2,1534,"KM",89,3,25,"BUTT",1.5,"F","none","regal fritillary","","",""
"priv036","ks_priv036","ks","not_enrolled_in_NRCS","ks",6,26,2024,2,1534,"KM",89,3,25,"SGB",0,"N","common yarrow","","","",""
"priv033","ks_priv033","ks","not_enrolled_in_NRCS","ks",6,26,2024,2,1617,"KM",89,2,0,"CB",0,"F","none","","","",""
"priv033","ks_priv033","ks","not_enrolled_in_NRCS","ks",6,26,2024,2,1617,"KM",89,2,0,"SGB",0,"R","t-post","","","",""
"priv033","ks_priv033","ks","not_enrolled_in_NRCS","ks",6,26,2024,2,1617,"KM",89,2,0,"SGB",0,"R","t-post","","","",""
"priv033","ks_priv033","ks","not_enrolled_in_NRCS","ks",6,26,2024,2,1617,"KM",89,2,0,"BUTT",0.25,"F","none","white","","",""
"priv033","ks_priv033","ks","not_enrolled_in_NRCS","ks",6,26,2024,2,1617,"KM",89,2,0,"BUTT",6.5,"F","none","regal fritillary","","",""
"priv033","ks_priv033","ks","not_enrolled_in_NRCS","ks",6,26,2024,2,1617,"KM",89,2,0,"BUTT",4.5,"F","none","Nymphalidae","","",""
"priv046","ks_priv046","ks","not_enrolled_in_NRCS","ks",6,28,2024,3,1033,"SG",78,3,100,"BUTT",5.75,"F","none","blue Lycaenidae","","",""
"priv046","ks_priv046","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1033,"SG",78,3,100,"BB",0.2,"F","none","","","",""
"priv046","ks_priv046","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1033,"SG",78,3,100,"BUTT",0.25,"F","none","sulphur","","",""
"priv046","ks_priv046","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1033,"SG",78,3,100,"CB",0.5,"F","none","","","",""
"priv047","ks_priv047","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1117,"SG",79,4,75,"BB",1.25,"F","none","","","",""
"priv047","ks_priv047","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1117,"SG",79,4,75,"BUTT",58,"F","none","white","","",""
"priv047","ks_priv047","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1117,"SG",79,4,75,"CB",2.75,"F","none","","","",""
"priv047","ks_priv047","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1117,"SG",79,4,75,"BUTT",0.2,"R","grass","skipper","","",""
"priv047","ks_priv047","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1117,"SG",79,4,75,"BUTT",0.35,"F","none","azure","","",""
"priv044","ks_priv044","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1152,"SG",81,3,100,"CB",2,"F","none","","","",""
"priv044","ks_priv044","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1152,"SG",81,3,100,"BUTT",2.25,"F","none","sulphur","","",""
"priv044","ks_priv044","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1152,"SG",81,3,100,"BUTT",0.5,"F","none","checkered white ","","",""
"priv044","ks_priv044","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1152,"SG",81,3,100,"BUTT",1.5,"F","none","spangled fritillary","","",""
"priv044","ks_priv044","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1152,"SG",81,3,100,"BUTT",3.75,"F","none","spangled fritillary","","",""
"priv044","ks_priv044","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1152,"SG",81,3,100,"BUTT",5.25,"F","none","fritillary","","",""
"priv044","ks_priv044","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1152,"SG",81,3,100,"BUTT",9.5,"F","none","sulphur","","",""
"priv044","ks_priv044","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1152,"SG",81,3,100,"BB",1.75,"F","none","","","",""
"priv045","ks_priv045","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1229,"SG",83,4,50,"BUTT",4.25,"F","none","sulphur","","",""
"priv045","ks_priv045","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1229,"SG",83,4,50,"BUTT",1.5,"F","none","Nymphalidae","","",""
"priv045","ks_priv045","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1229,"SG",83,4,50,"BUTT",30,"F","none","unknown","","",""
"priv045","ks_priv045","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1229,"SG",83,4,50,"BUTT",0.25,"F","none","great spangled fritillary","","",""
"priv045","ks_priv045","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1229,"SG",83,4,50,"BUTT",3.25,"F","none","great spangled fritillary","","",""
"priv045","ks_priv045","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1229,"SG",83,4,50,"BUTT",3,"N","common milkweed","regal fritillary","","",""
"priv045","ks_priv045","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1229,"SG",83,4,50,"BUTT",1,"F","none","azure","","",""
"priv045","ks_priv045","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1229,"SG",83,4,50,"CB",4.75,"F","none","","","",""
"priv045","ks_priv045","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1229,"SG",83,4,50,"BUTT",13.5,"F","none","sulphur","","",""
"priv045","ks_priv045","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1229,"SG",83,4,50,"CB",0,"F","none","","","",""
"priv042","ks_priv042","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1328,"SG",83,4,75,"BUTT",2,"F","none","Nymphalidae","","",""
"priv042","ks_priv042","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1328,"SG",83,4,75,"BUTT",4.75,"F","none","Nymphalidae","","",""
"priv042","ks_priv042","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1328,"SG",83,4,75,"BUTT",1.25,"F","none","azure","","",""
"priv042","ks_priv042","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1328,"SG",83,4,75,"BUTT",0.5,"F","none","sulphur","","",""
"priv042","ks_priv042","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1328,"SG",83,4,75,"CB",0.75,"F","none","","","",""
"priv042","ks_priv042","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1328,"SG",83,4,75,"MNB",0.25,"F","none","regal fritillary","","",""
"priv042","ks_priv042","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1328,"SG",83,4,75,"BUTT",2.25,"F","none","","","",""
"priv043","ks_priv043","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1251,"SG",82,4,50,"MNB",0.75,"R","blue backpack","","","by pond; dragonflies",""
"priv043","ks_priv043","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1251,"SG",82,4,50,"BUTT",0.25,"F","none","azure","Yes","Rained the day before; nobo call during pick up",""
"priv043","ks_priv043","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1251,"SG",82,4,50,"BUTT",5,"F","none","unknown, black medium","","",""
"priv043","ks_priv043","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1251,"SG",82,4,50,"BUTT",1.25,"F","none","skipper","","",""
"priv043","ks_priv043","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1251,"SG",82,4,50,"BUTT",22.5,"F","none","fritillary","","",""
"priv040","ks_priv040","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1416,"KM",85,3,75,"BUTT",3,"F","none","regal fritillary","Yes","",""
"priv040","ks_priv040","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1416,"KM",85,3,75,"BUTT",15,"F","none","Nymphalidae","","",""
"priv040","ks_priv040","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1416,"KM",85,3,75,"BUTT",25,"F","none","small white","","",""
"priv040","ks_priv040","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1416,"KM",85,3,75,"BUTT",9.5,"F","none","Nymphalidae","","",""
"priv040","ks_priv040","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1416,"KM",85,3,75,"BUTT",2,"F","none","regal fritillary","","",""
"priv040","ks_priv040","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1416,"KM",85,3,75,"BUTT",1,"F","none","common wood nymph","yes","",""
"priv040","ks_priv040","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1416,"KM",85,3,75,"BUTT",0,"R","chinese bush clover","eastern tailed blue","","",""
"priv040","ks_priv040","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1416,"KM",85,3,75,"SGB",0,"R","chinese bush clover","","","",""
"priv038","ks_priv038","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1603,"KM",86,3,50,"CB",0.25,"F","none","eastern tailed blue","","",""
"priv038","ks_priv038","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1603,"KM",86,3,50,"BUTT",0,"R","chinese bush clover","sulphur","","",""
"priv038","ks_priv038","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1603,"KM",86,3,50,"BUTT",15,"F","none","","","",""
"priv038","ks_priv038","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1603,"KM",86,3,50,"CB",0,"F","none","","","",""
"priv041","ks_priv041","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1437,"SG",83,3,50,"BUTT",0.5,"F","none","white","","",""
"priv041","ks_priv041","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1437,"SG",83,3,50,"BUTT",3.25,"F","none","Nymphalidae","None","",""
"priv041","ks_priv041","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1437,"SG",83,3,50,"BUTT",1.5,"F","none","spangled fritillary","","",""
"priv041","ks_priv041","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1437,"SG",83,3,50,"BUTT",0.5,"F","none","grizzled skipper","","",""
"priv041","ks_priv041","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1437,"SG",83,3,50,"BUTT",1.25,"F","none","azure","","",""
"priv041","ks_priv041","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1437,"SG",83,3,50,"BB",4.5,"F","none","","","",""
"priv041","ks_priv041","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1437,"SG",83,3,50,"BUTT",6.25,"F","none","white","","",""
"priv041","ks_priv041","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1437,"SG",83,3,50,"BUTT",0.5,"F","none","nymphalidae","","",""
"priv041","ks_priv041","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1437,"SG",83,3,50,"BUTT",0.25,"F","none","sulphur, small","","",""
"priv041","ks_priv041","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1437,"SG",83,3,50,"BUTT",0.75,"F","none","azure","","",""
"priv041","ks_priv041","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1437,"SG",83,3,50,"BUTT",0,"F","none","great spangled fritillary","","hovering me/circling",""
"priv039","ks_priv039","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1557,"SG",84,4,0,"BUTT",32.5,"F","none","nymphalidae","none","",""
"priv039","ks_priv039","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1557,"SG",84,4,0,"BUTT",40,"F","none","sulphur","","",""
"priv039","ks_priv039","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1557,"SG",84,4,0,"BUTT",7.75,"F","none","common sootywing","","",""
"priv039","ks_priv039","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1557,"SG",84,4,0,"BUTT",14,"F","none","sulphur","","",""
"priv039","ks_priv039","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1557,"SG",84,4,0,"BUTT",0.5,"F","none","skipper","","",""
"priv037","ks_priv037","ks","not_enrolled_in_NRCS","ks",6,29,2024,3,1645,"SG",84,2,0,"BUTT",3.25,"F","none","blue Lycaenidae","","",""
"priv048","ks_priv048","ks","brush_management","ks",6,30,2024,3,1500,"KM",80,2,75,"BUTT",8,"F","none","nymphalidae, large, orange","","",""
"priv048","ks_priv048","ks","brush_management","ks",6,30,2024,3,1500,"KM",80,2,75,"BUTT",8,"F","none","nymphalidae, large, orange","none","no bee bowls or bvt",""
"priv048","ks_priv048","ks","brush_management","ks",6,30,2024,3,1500,"KM",80,2,75,"BUTT",9,"F","none","nymphalidae, large, orange","","",""
"priv048","ks_priv048","ks","brush_management","ks",6,30,2024,3,1500,"KM",80,2,75,"BUTT",0.25,"R","chinese bush clover","eastern tailed blue","","",""
"priv048","ks_priv048","ks","brush_management","ks",6,30,2024,3,1500,"KM",80,2,75,"BUTT",0,"R","chinese bush clover","eastern tailed blue","","",""
"priv048","ks_priv048","ks","brush_management","ks",6,30,2024,3,1500,"KM",80,2,75,"BUTT",0,"F","none","fritillary","","",""
"priv048","ks_priv048","ks","brush_management","ks",6,30,2024,3,1500,"KM",80,2,75,"BUTT",0.25,"F","none","blue Lycaenidae","yes","",""
"priv048","ks_priv048","ks","brush_management","ks",6,30,2024,3,1500,"KM",80,2,75,"BUTT",0,"F","none","blue Lycaenidae","","",""
"priv048","ks_priv048","ks","brush_management","ks",6,30,2024,3,1500,"KM",80,2,75,"BUTT",3,"F","none","nymphalidae, large, orange/brown; ","","",""
"priv048","ks_priv048","ks","brush_management","ks",6,30,2024,3,1500,"KM",80,2,75,"BUTT",0,"F","none","small sulphur","","",""
"priv048","ks_priv048","ks","brush_management","ks",6,30,2024,3,1500,"KM",80,2,75,"BUTT",25,"F","none","small sulphur","","",""
"priv048","ks_priv048","ks","brush_management","ks",6,30,2024,3,1500,"KM",80,2,75,"BUTT",0.25,"F","none","blue Lycaenidae","","",""
"priv048","ks_priv048","ks","brush_management","ks",6,30,2024,3,1500,"KM",80,2,75,"BUTT",20,"F","none","nymphalidae, large, orange","","",""
"priv048","ks_priv048","ks","brush_management","ks",6,30,2024,3,1500,"KM",80,2,75,"BUTT",30,"F","none","nymphalidae, large, orange","","by blue vain trap",""
"priv048","ks_priv048","ks","brush_management","ks",6,30,2024,3,1500,"KM",80,2,75,"BUTT",30,"F","none","nymphalidae, large, orange","","",""
"priv048","ks_priv048","ks","brush_management","ks",6,30,2024,3,1500,"KM",80,2,75,"BUTT",0,"F","none","blue Lycaenidae","","",""
"priv048","ks_priv048","ks","brush_management","ks",6,30,2024,3,1500,"KM",80,2,75,"BUTT",1,"F","none","sulphur","","large",""
"priv053","ks_priv053","ks","brush_management","ks",6,30,2024,3,1605,"KM",80,1,100,"BUTT",0,"F","none","nymph dark","","",""
"priv053","ks_priv053","ks","brush_management","ks",6,30,2024,3,1605,"KM",80,1,100,"BUTT",1,"F","none","giant swallowtail","none","",""
"priv053","ks_priv053","ks","brush_management","ks",6,30,2024,3,1605,"KM",80,1,100,"BUTT",15,"F","none","giant swallowtail","","",""
"priv053","ks_priv053","ks","brush_management","ks",6,30,2024,3,1605,"KM",80,1,100,"BUTT",17,"F","none","small, white","","",""
"priv059","ks_priv059","ks","brush_management","ks",7,2,2024,2,1147,"SG",89,4,0,"CB",2.5,"F","none","","","",""
"priv059","ks_priv059","ks","brush_management","ks",7,2,2024,2,1147,"SG",89,4,0,"BUTT",0.5,"F","none","skipper","","",""
"priv059","ks_priv059","ks","brush_management","ks",7,2,2024,2,1147,"SG",89,4,0,"BUTT",55,"F","none","white spp.","","",""
"priv056","ks_priv056","ks","brush_management","ks",7,2,2024,2,1245,"SG",91,4,0,"BUTT",2.5,"N","virginia mountain mint","sulphur","","",""
"priv056","ks_priv056","ks","brush_management","ks",7,2,2024,2,1245,"SG",91,4,0,"CB",0,"F","none","","","",""
