"short_point_id","full_point_id","state","month","day","year","visit","observer","genus","species","flowers_or_inflorescences","flowers","stems","flowers_per_stem","Notes/Photos","common_name","survey"
"priv030","mo_priv030","mo",6,24,2024,2,"WB","Medicago","sp.","flowers",45,"n/a","n/a","none",NA,"mo_priv030_v2_y2024"
"priv030","mo_priv030","mo",6,24,2024,2,"WB","Cichorium","sp.","flowers",3,"n/a","n/a","none",NA,"mo_priv030_v2_y2024"
"priv030","mo_priv030","mo",6,24,2024,2,"WB","Pastinaca","sp.","flowers",105,"n/a","n/a","none","parsnip","mo_priv030_v2_y2024"
"priv026","mo_priv026","mo",6,25,2024,2,"WB","Erigeron","sp.","flowers",536,"n/a","n/a","none",NA,"mo_priv026_v2_y2024"
"priv026","mo_priv026","mo",6,25,2024,2,"WB","Medicago","sp.","flowers",48,"n/a","n/a","none",NA,"mo_priv026_v2_y2024"
"priv026","mo_priv026","mo",6,25,2024,2,"WB","Dianthus","armeria","flowers",51,"n/a","n/a","none","deptford pink","mo_priv026_v2_y2024"
"priv026","mo_priv026","mo",6,25,2024,2,"WB","Trifolium","repens","flowers",1,"n/a","n/a","none","whiteclover","mo_priv026_v2_y2024"
"priv026","mo_priv026","mo",6,25,2024,2,"WB","Torilis","sp.","flowers",24300,"108","225","none",NA,"mo_priv026_v2_y2024"
"priv026","mo_priv026","mo",6,25,2024,2,"WB","Carduus","sp.","flowers",2,"n/a","n/a","none",NA,"mo_priv026_v2_y2024"
"priv026","mo_priv026","mo",6,25,2024,2,"WB","Solanum","carolinense","flowers",7,"n/a","n/a","none","carolina horsenettle","mo_priv026_v2_y2024"
"priv026","mo_priv026","mo",6,25,2024,2,"WB","Trifolium","pratense","flowers",20,"n/a","n/a","none","redclover","mo_priv026_v2_y2024"
"priv026","mo_priv026","mo",6,25,2024,2,"WB","Rudbeckia","sp.","flowers",2,"n/a","n/a","none",NA,"mo_priv026_v2_y2024"
"priv026","mo_priv026","mo",6,25,2024,2,"WB","Cichorium","sp.","flowers",7,"n/a","n/a","none",NA,"mo_priv026_v2_y2024"
"priv027","mo_priv027","mo",6,25,2024,2,"IS","Erigeron","sp.","flowers",68,"n/a","n/a","none",NA,"mo_priv027_v2_y2024"
"priv027","mo_priv027","mo",6,25,2024,2,"IS","Torilis","sp.","flowers",11661,"n/a","n/a","none","parsley","mo_priv027_v2_y2024"
"priv027","mo_priv027","mo",6,25,2024,2,"IS","Rudbeckia","sp.","flowers",15,"n/a","n/a","none","black-eyed susan","mo_priv027_v2_y2024"
"priv027","mo_priv027","mo",6,25,2024,2,"IS","Trifolium","pratense","flowers",3,"n/a","n/a","none","redclover","mo_priv027_v2_y2024"
"priv027","mo_priv027","mo",6,25,2024,2,"IS","Medicago","sp.","flowers",13,"n/a","n/a","none","black medic","mo_priv027_v2_y2024"
"priv027","mo_priv027","mo",6,25,2024,2,"IS","Carduus","sp.","flowers",1,"n/a","n/a","none","thistle","mo_priv027_v2_y2024"
"priv028","mo_priv028","mo",6,25,2024,2,"IS","Rudbeckia","sp.","flowers",191,"n/a","n/a","none","black-eyed susan","mo_priv028_v2_y2024"
"priv028","mo_priv028","mo",6,25,2024,2,"IS","Erigeron","sp.","flowers",835,"n/a","n/a","none",NA,"mo_priv028_v2_y2024"
"priv028","mo_priv028","mo",6,25,2024,2,"IS","Torilis","sp.","flowers",3408,"n/a","n/a","none","parsley","mo_priv028_v2_y2024"
"priv028","mo_priv028","mo",6,25,2024,2,"IS","Trifolium","repens","flowers",2,"n/a","n/a","none","whiteclover","mo_priv028_v2_y2024"
"priv028","mo_priv028","mo",6,25,2024,2,"IS","Hypericum","sp.","flowers",21,"n/a","n/a","none",NA,"mo_priv028_v2_y2024"
"priv028","mo_priv028","mo",6,25,2024,2,"IS","Dianthus","armeria","flowers",3,"n/a","n/a","none","deptford pink","mo_priv028_v2_y2024"
"priv028","mo_priv028","mo",6,25,2024,2,"IS","Monarda","sp.","flowers",10,"n/a","n/a","none","beebalm","mo_priv028_v2_y2024"
"priv028","mo_priv028","mo",6,25,2024,2,"IS","Ruellia","sp.","flowers",5,"n/a","n/a","none",NA,"mo_priv028_v2_y2024"
"priv031","mo_priv031","mo",6,25,2024,2,"IS","Erigeron","sp.","flowers",793,"n/a","n/a","none",NA,"mo_priv031_v2_y2024"
"priv031","mo_priv031","mo",6,25,2024,2,"IS","Torilis","sp.","flowers",29568,"66","448","none","parsley","mo_priv031_v2_y2024"
"priv031","mo_priv031","mo",6,25,2024,2,"IS","Medicago","sp.","flowers",326,"n/a","n/a","none",NA,"mo_priv031_v2_y2024"
"priv031","mo_priv031","mo",6,25,2024,2,"IS","Melilotus","sp.","flowers",52,"4","13","none",NA,"mo_priv031_v2_y2024"
"priv031","mo_priv031","mo",6,25,2024,2,"IS","Dianthus","armeria","flowers",2,"n/a","n/a","none","deptford pink","mo_priv031_v2_y2024"
"priv031","mo_priv031","mo",6,25,2024,2,"IS","Solanum","carolinense","flowers",1,"n/a","n/a","none","carolina horsenettle","mo_priv031_v2_y2024"
"priv031","mo_priv031","mo",6,25,2024,2,"IS","Carduus","sp.","flowers",12,"n/a","n/a","none",NA,"mo_priv031_v2_y2024"
"priv031","mo_priv031","mo",6,25,2024,2,"IS","Trifolium","pratense","flowers",1,"n/a","n/a","none","redclover","mo_priv031_v2_y2024"
"priv031","mo_priv031","mo",6,25,2024,2,"IS","Cichorium","sp.","flowers",1,"n/a","n/a","none","chicory","mo_priv031_v2_y2024"
"priv032","mo_priv032","mo",6,25,2024,2,"WB","Medicago","sp.","flowers",410,"n/a","n/a","none",NA,"mo_priv032_v2_y2024"
"priv032","mo_priv032","mo",6,25,2024,2,"WB","Trifolium","repens","flowers",144,"n/a","n/a","none","whiteclover","mo_priv032_v2_y2024"
"priv032","mo_priv032","mo",6,25,2024,2,"WB","Trifolium","pratense","flowers",171,"n/a","n/a","none","redclover","mo_priv032_v2_y2024"
"priv032","mo_priv032","mo",6,25,2024,2,"WB","Ranunculus","sp.","flowers",17,"n/a","n/a","none",NA,"mo_priv032_v2_y2024"
"priv032","mo_priv032","mo",6,25,2024,2,"WB","Torilis","sp.","flowers",9204,"n/a","n/a","none",NA,"mo_priv032_v2_y2024"
"priv032","mo_priv032","mo",6,25,2024,2,"WB","Rudbeckia","sp.","flowers",4,"n/a","n/a","none",NA,"mo_priv032_v2_y2024"
"priv032","mo_priv032","mo",6,25,2024,2,"WB","Carduus","sp.","flowers",4,"n/a","n/a","none",NA,"mo_priv032_v2_y2024"
"priv032","mo_priv032","mo",6,25,2024,2,"WB","Dianthus","armeria","flowers",3,"n/a","n/a","none","deptford pink","mo_priv032_v2_y2024"
"priv032","mo_priv032","mo",6,25,2024,2,"WB","Achillea","sp.","flowers",13342,"n/a","n/a","none",NA,"mo_priv032_v2_y2024"
"priv033","mo_priv033","mo",6,25,2024,2,"WB","Trifolium","repens","flowers",48,"n/a","n/a","none","whiteclover","mo_priv033_v2_y2024"
"priv033","mo_priv033","mo",6,25,2024,2,"WB","Torilis","sp.","flowers",1590,"n/a","n/a","none",NA,"mo_priv033_v2_y2024"
"priv033","mo_priv033","mo",6,25,2024,2,"WB","Trifolium","pratense","flowers",102,"n/a","n/a","none","redclover","mo_priv033_v2_y2024"
"priv033","mo_priv033","mo",6,25,2024,2,"WB","Medicago","sp.","flowers",78,"n/a","n/a","none","black medic","mo_priv033_v2_y2024"
"priv033","mo_priv033","mo",6,25,2024,2,"WB","Solanum","carolinense","flowers",2,"n/a","n/a","none","carolina horsenettle","mo_priv033_v2_y2024"
"priv033","mo_priv033","mo",6,25,2024,2,"WB","Asclepias","viridis","flowers",1,"n/a","n/a","none",NA,"mo_priv033_v2_y2024"
"priv033","mo_priv033","mo",6,25,2024,2,"WB","Cichorium","sp.","flowers",1,"n/a","n/a","none","chicory","mo_priv033_v2_y2024"
"priv033","mo_priv033","mo",6,25,2024,2,"WB","Erigeron","sp.","flowers",55,"n/a","n/a","none",NA,"mo_priv033_v2_y2024"
"priv034","mo_priv034","mo",6,26,2024,3,"WB","Ratibida","sp.","flowers",14,"n/a","n/a","none",NA,"mo_priv034_v3_y2024"
"priv034","mo_priv034","mo",6,26,2024,3,"WB","Erigeron","sp.","flowers",170,"n/a","n/a","none",NA,"mo_priv034_v3_y2024"
"priv034","mo_priv034","mo",6,26,2024,3,"WB","Asclepias","sp.","flowers",516,"n/a","n/a","none",NA,"mo_priv034_v3_y2024"
"priv034","mo_priv034","mo",6,26,2024,3,"WB","Asclepias","verticillata","flowers",52,"n/a","n/a","none",NA,"mo_priv034_v3_y2024"
"priv034","mo_priv034","mo",6,26,2024,3,"WB","Achillea","sp.","flowers",1254,"19","66","none",NA,"mo_priv034_v3_y2024"
"priv034","mo_priv034","mo",6,26,2024,3,"WB","Rudbeckia","sp.","flowers",1,"n/a","n/a","none",NA,"mo_priv034_v3_y2024"
"priv044","mo_priv044","mo",6,26,2024,3,"WB","Erigeron","sp.","flowers",2470,"n/a","n/a","none",NA,"mo_priv044_v3_y2024"
"priv044","mo_priv044","mo",6,26,2024,3,"WB","Torilis","sp.","flowers",27750,"n/a","n/a","none",NA,"mo_priv044_v3_y2024"
"priv044","mo_priv044","mo",6,26,2024,3,"WB","Rudbeckia","sp.","flowers",213,"n/a","n/a","none",NA,"mo_priv044_v3_y2024"
"priv044","mo_priv044","mo",6,26,2024,3,"WB","Verbascum","sp.","flowers",41,"n/a","n/a","none","mullein","mo_priv044_v3_y2024"
"priv044","mo_priv044","mo",6,26,2024,3,"WB","Ratibida","sp.","flowers",5,"n/a","n/a","none",NA,"mo_priv044_v3_y2024"
"priv044","mo_priv044","mo",6,26,2024,3,"WB","Trifolium","pratense","flowers",2,"n/a","n/a","none","redclover","mo_priv044_v3_y2024"
"priv044","mo_priv044","mo",6,26,2024,3,"WB","Coreopsis","sp.","flowers",1,"n/a","n/a","none",NA,"mo_priv044_v3_y2024"
"priv044","mo_priv044","mo",6,26,2024,3,"WB","Solanum","carolinense","flowers",1,"n/a","n/a","none","carolina horsenettle","mo_priv044_v3_y2024"
"priv045","mo_priv045","mo",6,26,2024,2,"IS","Monarda","sp.","flowers",261,"n/a","n/a","none","beebalm","mo_priv045_v2_y2024"
"priv045","mo_priv045","mo",6,26,2024,2,"IS","Rudbeckia","sp.","flowers",91,"n/a","n/a","none","black-eyed susan","mo_priv045_v2_y2024"
"priv045","mo_priv045","mo",6,26,2024,2,"IS","Coreopsis","sp.","flowers",4,"n/a","n/a","none",NA,"mo_priv045_v2_y2024"
"priv045","mo_priv045","mo",6,26,2024,2,"IS","Ratibida","sp.","flowers",73,"n/a","n/a","none",NA,"mo_priv045_v2_y2024"
"priv045","mo_priv045","mo",6,26,2024,2,"IS","Torilis","sp.","flowers",66,"n/a","n/a","none","parsley","mo_priv045_v2_y2024"
"priv045","mo_priv045","mo",6,26,2024,2,"IS","Pycnanthemum","sp.","flowers",68,"n/a","n/a","none","mountainmint","mo_priv045_v2_y2024"
"priv045","mo_priv045","mo",6,26,2024,2,"IS","Solanum","carolinense","flowers",7,"n/a","n/a","""Mountain Mint""","carolina horsenettle","mo_priv045_v2_y2024"
"priv051","mo_priv051","mo",6,26,2024,2,"IS","Torilis","sp.","flowers",3683,"n/a","n/a","none",NA,"mo_priv051_v2_y2024"
"priv051","mo_priv051","mo",6,26,2024,2,"IS","Erigeron","sp.","flowers",46,"n/a","n/a","none",NA,"mo_priv051_v2_y2024"
"priv035","mo_priv035","mo",6,27,2024,2,"WB","Calystegia","sp.","flowers",22,"n/a","n/a","none",NA,"mo_priv035_v2_y2024"
"priv035","mo_priv035","mo",6,27,2024,2,"WB","Solanum","carolinense","flowers",462,"n/a","n/a","none","carolina horsenettle","mo_priv035_v2_y2024"
"priv035","mo_priv035","mo",6,27,2024,2,"WB","Convolvulus","sp.","flowers",1,"n/a","n/a","none",NA,"mo_priv035_v2_y2024"
"priv042","mo_priv042","mo",6,27,2024,2,"WB","Rudbeckia","sp.","flowers",988,"n/a","n/a","none",NA,"mo_priv042_v2_y2024"
"priv042","mo_priv042","mo",6,27,2024,2,"WB","Achillea","sp.","flowers",21390,"713","30","none",NA,"mo_priv042_v2_y2024"
"priv042","mo_priv042","mo",6,27,2024,2,"WB","Erigeron","sp.","flowers",1305,"n/a","n/a","none",NA,"mo_priv042_v2_y2024"
"priv042","mo_priv042","mo",6,27,2024,2,"WB","Ratibida","sp.","flowers",179,"n/a","n/a","none",NA,"mo_priv042_v2_y2024"
"priv042","mo_priv042","mo",6,27,2024,2,"WB","Trifolium","repens","flowers",26,"26","n/a","none","whiteclover","mo_priv042_v2_y2024"
"priv042","mo_priv042","mo",6,27,2024,2,"WB","Medicago","sp.","flowers",5,"5","n/a","none",NA,"mo_priv042_v2_y2024"
"priv042","mo_priv042","mo",6,27,2024,2,"WB","Trifolium","pratense","flowers",105,"105","n/a","none","redclover","mo_priv042_v2_y2024"
"priv042","mo_priv042","mo",6,27,2024,2,"WB","Solanum","sp.","flowers",4,"n/a","n/a","none",NA,"mo_priv042_v2_y2024"
"priv042","mo_priv042","mo",6,27,2024,2,"WB","Phytolacca","sp.","flowers",30,"n/a","n/a","none",NA,"mo_priv042_v2_y2024"
"priv021","mo_priv021","mo",7,2,2024,2,"WB","Torilis","sp.","flowers",1107,"n/a","n/a","none",NA,"mo_priv021_v2_y2024"
"priv021","mo_priv021","mo",7,2,2024,2,"WB","Melilotus","sp.","flowers",432,"48","9","none","yellowsweetclover","mo_priv021_v2_y2024"
"priv021","mo_priv021","mo",7,2,2024,2,"WB","Solanum","carolinense","flowers",181,"n/a","n/a","none","carolina horsenettle","mo_priv021_v2_y2024"
"priv021","mo_priv021","mo",7,2,2024,2,"WB","Carduus","sp.","flowers",8,"n/a","n/a","none","thistle","mo_priv021_v2_y2024"
"priv021","mo_priv021","mo",7,2,2024,2,"WB","Medicago","sp.","flowers",3,"3","n/a","none","black medic","mo_priv021_v2_y2024"
"priv021","mo_priv021","mo",7,2,2024,2,"WB","Melilotus","sp.","flowers",210,"n/a","n/a","NOBO","whitesweetclover","mo_priv021_v2_y2024"
"priv022","mo_priv022","mo",7,2,2024,2,"IS","Monarda","sp.","flowers",11,"n/a","n/a","none","beebalm","mo_priv022_v2_y2024"
"priv022","mo_priv022","mo",7,2,2024,2,"IS","Carduus","sp.","flowers",2,"n/a","n/a","none","thistle","mo_priv022_v2_y2024"
"priv046","mo_priv046","mo",7,2,2024,2,"WB","Erigeron","sp.","flowers",30,"n/a","n/a","none",NA,"mo_priv046_v2_y2024"
"priv046","mo_priv046","mo",7,2,2024,2,"WB","Rudbeckia","sp.","flowers",6,"n/a","n/a","none",NA,"mo_priv046_v2_y2024"
"priv046","mo_priv046","mo",7,2,2024,2,"WB","Torilis","sp.","flowers",97,"n/a","n/a","none",NA,"mo_priv046_v2_y2024"
"priv046","mo_priv046","mo",7,2,2024,2,"WB","Geum","sp.","flowers",49,"n/a","n/a","none","whiteavens","mo_priv046_v2_y2024"
"priv046","mo_priv046","mo",7,2,2024,2,"WB","Trifolium","pratense","flowers",25,"25","n/a","none","redclover","mo_priv046_v2_y2024"
"priv046","mo_priv046","mo",7,2,2024,2,"WB","Medicago","sp.","flowers",11,"11","n/a","none",NA,"mo_priv046_v2_y2024"
"priv046","mo_priv046","mo",7,2,2024,2,"WB","Phryma","sp.","flowers",138,"n/a","n/a","none",NA,"mo_priv046_v2_y2024"
"priv046","mo_priv046","mo",7,2,2024,2,"WB","Hackelia","sp.","flowers",33,"n/a","n/a","none",NA,"mo_priv046_v2_y2024"
"priv046","mo_priv046","mo",7,2,2024,2,"WB","Commelina","sp.","flowers",1,"n/a","n/a","none",NA,"mo_priv046_v2_y2024"
"priv046","mo_priv046","mo",7,2,2024,2,"WB","Ageratina","sp.","flowers",3,"n/a","n/a","none","snakeroot","mo_priv046_v2_y2024"
"priv047","mo_priv047","mo",7,2,2024,2,"WB","Solanum","carolinense","flowers",8,"n/a","n/a","none","carolina horsenettle","mo_priv047_v2_y2024"
"priv048","mo_priv048","mo",7,2,2024,2,"WB","Medicago","sp.","flowers",7,"7","n/a","none",NA,"mo_priv048_v2_y2024"
"priv048","mo_priv048","mo",7,2,2024,2,"WB","Solanum","sp.","flowers",20,"n/a","n/a","none",NA,"mo_priv048_v2_y2024"
"priv049","mo_priv049","mo",7,2,2024,2,"IS","Solanum","carolinense","flowers",12,"n/a","n/a","NOBO","carolina horsenettle","mo_priv049_v2_y2024"
"priv050","mo_priv050","mo",7,2,2024,2,"IS","none","none","none",0,"0","0","mowed","none","mo_priv050_v2_y2024"
"priv014","mo_priv014","mo",7,5,2024,3,"IS","Trifolium","repens","flowers",179,"179","n/a","behind house, mowed","whiteclover","mo_priv014_v3_y2024"
"priv015","mo_priv015","mo",7,5,2024,3,"IS","Trifolium","pratense","flowers",15,"15","n/a","none","redclover","mo_priv015_v3_y2024"
"priv015","mo_priv015","mo",7,5,2024,3,"IS","Trifolium","repens","flowers",2,"2","n/a","none","whiteclover","mo_priv015_v3_y2024"
"priv016","mo_priv016","mo",7,5,2024,3,"WB","Eryngium","sp.","flowers",714,"n/a","n/a","none",NA,"mo_priv016_v3_y2024"
"priv016","mo_priv016","mo",7,5,2024,3,"WB","Heliopsis","sp.","flowers",44,"n/a","n/a","none",NA,"mo_priv016_v3_y2024"
"priv016","mo_priv016","mo",7,5,2024,3,"WB","Pycnanthemum","sp.","flowers",1536,"n/a","n/a","none",NA,"mo_priv016_v3_y2024"
"priv016","mo_priv016","mo",7,5,2024,3,"WB","Parthenium","sp.","flowers",35,"n/a","n/a","none",NA,"mo_priv016_v3_y2024"
"priv016","mo_priv016","mo",7,5,2024,3,"WB","Trifolium","pratense","flowers",3,"3","n/a","none","redclover","mo_priv016_v3_y2024"
"priv016","mo_priv016","mo",7,5,2024,3,"WB","Coreopsis","sp.","flowers",5,"n/a","n/a","none",NA,"mo_priv016_v3_y2024"
"priv016","mo_priv016","mo",7,5,2024,3,"WB","Erigeron","sp.","flowers",23,"n/a","n/a","none",NA,"mo_priv016_v3_y2024"
"priv016","mo_priv016","mo",7,5,2024,3,"WB","Ratibida","sp.","flowers",38,"n/a","n/a","none",NA,"mo_priv016_v3_y2024"
"priv016","mo_priv016","mo",7,5,2024,3,"WB","Mimosa","sp.","flowers",3,"3","n/a","none",NA,"mo_priv016_v3_y2024"
"priv016","mo_priv016","mo",7,5,2024,3,"WB","Torilis","sp.","flowers",2226,"n/a","n/a","none",NA,"mo_priv016_v3_y2024"
"priv016","mo_priv016","mo",7,5,2024,3,"WB","Solanum","sp.","flowers",3,"n/a","n/a","none",NA,"mo_priv016_v3_y2024"
"priv016","mo_priv016","mo",7,5,2024,3,"WB","Calystegia","sp.","flowers",1,"n/a","n/a","none",NA,"mo_priv016_v3_y2024"
"priv016","mo_priv016","mo",7,5,2024,3,"WB","Cynanchum","sp.","flowers",23,"n/a","n/a","none",NA,"mo_priv016_v3_y2024"
"priv017","mo_priv017","mo",7,5,2024,3,"WB","Rudbeckia","sp.","flowers",158,"n/a","n/a","none",NA,"mo_priv017_v3_y2024"
"priv017","mo_priv017","mo",7,5,2024,3,"WB","Erigeron","sp.","flowers",118,"n/a","n/a","none",NA,"mo_priv017_v3_y2024"
"priv017","mo_priv017","mo",7,5,2024,3,"WB","Ratibida","sp.","flowers",2,"n/a","n/a","none",NA,"mo_priv017_v3_y2024"
"priv017","mo_priv017","mo",7,5,2024,3,"WB","Pycnanthemum","sp.","flowers",3116,"n/a","n/a","none",NA,"mo_priv017_v3_y2024"
"priv017","mo_priv017","mo",7,5,2024,3,"WB","Leucanthemum","sp.","flowers",1,"n/a","n/a","none",NA,"mo_priv017_v3_y2024"
"priv017","mo_priv017","mo",7,5,2024,3,"WB","Polygala","sp.","flowers",4,"n/a","n/a","none",NA,"mo_priv017_v3_y2024"
"priv017","mo_priv017","mo",7,5,2024,3,"WB","Prunella","sp.","flowers",26,"n/a","n/a","none",NA,"mo_priv017_v3_y2024"
"priv017","mo_priv017","mo",7,5,2024,3,"WB","Dalea","sp.","flowers",13,"n/a","n/a","none",NA,"mo_priv017_v3_y2024"
"priv017","mo_priv017","mo",7,5,2024,3,"WB","Dianthus","armeria","flowers",1,"n/a","n/a","none","deptford pink","mo_priv017_v3_y2024"
"priv017","mo_priv017","mo",7,5,2024,3,"WB","Heliopsis","sp.","flowers",1,"n/a","n/a","none","aster","mo_priv017_v3_y2024"
"priv017","mo_priv017","mo",7,5,2024,3,"WB","Asclepias","verticillata","flowers",9,"n/a","n/a","none",NA,"mo_priv017_v3_y2024"
"priv017","mo_priv017","mo",7,5,2024,3,"WB","Euphorbia","sp.","flowers",37,"n/a","n/a","none",NA,"mo_priv017_v3_y2024"
"priv018","mo_priv018","mo",7,5,2024,3,"IS","Monarda","sp.","flowers",168,"n/a","n/a","none","beebalm","mo_priv018_v3_y2024"
"priv018","mo_priv018","mo",7,5,2024,3,"IS","Trifolium","pratense","flowers",61,"61","n/a","none","redclover","mo_priv018_v3_y2024"
"priv018","mo_priv018","mo",7,5,2024,3,"IS","Rudbeckia","sp.","flowers",67,"n/a","n/a","none","black-eyed susan","mo_priv018_v3_y2024"
"priv018","mo_priv018","mo",7,5,2024,3,"IS","Apocynum","sp.","flowers",69,"n/a","n/a","none","hempdogbane","mo_priv018_v3_y2024"
"priv018","mo_priv018","mo",7,5,2024,3,"IS","Ratibida","sp.","flowers",24,"n/a","n/a","none",NA,"mo_priv018_v3_y2024"
"priv018","mo_priv018","mo",7,5,2024,3,"IS","Leucanthemum","sp.","flowers",4,"n/a","n/a","none","oxeyedaisy","mo_priv018_v3_y2024"
"priv018","mo_priv018","mo",7,5,2024,3,"IS","Solanum","carolinense","flowers",8,"n/a","n/a","none","carolina horsenettle","mo_priv018_v3_y2024"
"priv018","mo_priv018","mo",7,5,2024,3,"IS","Asclepias","sp.","flowers",308,"11","28","none",NA,"mo_priv018_v3_y2024"
"priv018","mo_priv018","mo",7,5,2024,3,"IS","Heliopsis","sp.","flowers",4,"n/a","n/a","none","falsesunflower","mo_priv018_v3_y2024"
"priv018","mo_priv018","mo",7,5,2024,3,"IS","Erigeron","sp.","flowers",31,"n/a","n/a","none",NA,"mo_priv018_v3_y2024"
"priv018","mo_priv018","mo",7,5,2024,3,"IS","Medicago","sp.","flowers",3,"3","n/a","none",NA,"mo_priv018_v3_y2024"
"priv018","mo_priv018","mo",7,5,2024,3,"IS","Pycnanthemum","sp.","flowers",44,"n/a","n/a","none","mountainmint","mo_priv018_v3_y2024"
"priv018","mo_priv018","mo",7,5,2024,3,"IS","Helianthus","sp.","flowers",346,"n/a","n/a","none","sunflower","mo_priv018_v3_y2024"
"priv018","mo_priv018","mo",7,5,2024,3,"IS","Ruellia","sp.","flowers",1,"n/a","n/a","none","hairyruellia","mo_priv018_v3_y2024"
"priv006","mo_priv006","mo",7,8,2024,3,"WB","Solanum","carolinense","flowers",3,"n/a","n/a","none","carolina horsenettle","mo_priv006_v3_y2024"
"priv006","mo_priv006","mo",7,8,2024,3,"WB","Medicago","sp.","flowers",661,"661","n/a","none",NA,"mo_priv006_v3_y2024"
"priv006","mo_priv006","mo",7,8,2024,3,"WB","Trifolium","pratense","flowers",30,"30","n/a","none","redclover","mo_priv006_v3_y2024"
"priv006","mo_priv006","mo",7,8,2024,3,"WB","Erigeron","sp.","flowers",10,"n/a","n/a","none",NA,"mo_priv006_v3_y2024"
"priv006","mo_priv006","mo",7,8,2024,3,"WB","Pycnanthemum","sp.","flowers",273,"n/a","n/a","none",NA,"mo_priv006_v3_y2024"
"priv006","mo_priv006","mo",7,8,2024,3,"WB","Trifolium","repens","flowers",46,"46","n/a","none","whiteclover","mo_priv006_v3_y2024"
"priv007","mo_priv007","mo",7,8,2024,2,"IS","Trifolium","pratense","flowers",11,"111","n/a","none","redclover","mo_priv007_v2_y2024"
"priv007","mo_priv007","mo",7,8,2024,2,"IS","Torilis","sp.","flowers",720,"n/a","n/a","none","parsley","mo_priv007_v2_y2024"
"priv007","mo_priv007","mo",7,8,2024,2,"IS","Melilotus","sp.","flowers",266,"n/a","n/a","none",NA,"mo_priv007_v2_y2024"
"priv007","mo_priv007","mo",7,8,2024,2,"IS","Trifolium","repens","flowers",12,"12","n/a","none","whiteclover","mo_priv007_v2_y2024"
"priv007","mo_priv007","mo",7,8,2024,2,"IS","Oxalis","sp.","flowers",2,"n/a","n/a","none",NA,"mo_priv007_v2_y2024"
"priv007","mo_priv007","mo",7,8,2024,2,"IS","Erigeron","sp.","flowers",11,"n/a","n/a","none","daisy fleabane","mo_priv007_v2_y2024"
"priv007","mo_priv007","mo",7,8,2024,2,"IS","Medicago","sp.","flowers",2,"2","n/a","none","black medic","mo_priv007_v2_y2024"
"priv008","mo_priv008","mo",7,8,2024,2,"WB","Medicago","sp.","flowers",13,"13","n/a","none",NA,"mo_priv008_v2_y2024"
"priv008","mo_priv008","mo",7,8,2024,2,"WB","Trifolium","pratense","flowers",44,"44","n/a","none","redclover","mo_priv008_v2_y2024"
