"survey","short_point_id","full_point_id","state","conservation_practice","treated","month","day","year","visit","trap type","trap n/a","Prelim ID","Insect Order","Family","Genus","Specimen ID","Sex","det","Preservation","Notes"
"ks_priv017_v1_y2024","priv017","ks_priv017","ks","prescribed_burning","post",5,30,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv017_v1_y2024","priv017","ks_priv017","ks","prescribed_burning","post",5,30,2024,1,"blue vane","N","bee","Hymenoptera","Halictidae","Lasioglossum","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv017_v1_y2024","priv017","ks_priv017","ks","prescribed_burning","post",5,30,2024,1,"blue vane","N","bee","Hymenoptera","Halictidae","Lasioglossum","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv017_v1_y2024","priv017","ks_priv017","ks","prescribed_burning","post",5,30,2024,1,"blue vane","N","bee","Hymenoptera","Halictidae","Lasioglossum","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv017_v1_y2024","priv017","ks_priv017","ks","prescribed_burning","post",5,30,2024,1,"blue vane","N","bee","Hymenoptera","Halictidae","Lasioglossum","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv017_v1_y2024","priv017","ks_priv017","ks","prescribed_burning","post",5,30,2024,1,"blue vane","N","bee","Hymenoptera","Halictidae","Lasioglossum","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv017_v1_y2024","priv017","ks_priv017","ks","prescribed_burning","post",5,30,2024,1,"blue vane","N","bee","Hymenoptera","Halictidae","Lasioglossum","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv017_v1_y2024","priv017","ks_priv017","ks","prescribed_burning","post",5,30,2024,1,"blue vane","N","bee","Hymenoptera","Halictidae","Lasioglossum","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv017_v1_y2024","priv017","ks_priv017","ks","prescribed_burning","post",5,30,2024,1,"blue vane","N","bee","Hymenoptera","Halictidae","Lasioglossum","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv017_v1_y2024","priv017","ks_priv017","ks","prescribed_burning","post",5,30,2024,1,"blue vane","N","bee","Hymenoptera","Halictidae","Lasioglossum","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv017_v1_y2024","priv017","ks_priv017","ks","prescribed_burning","post",5,30,2024,1,"blue vane","N","bee","Hymenoptera","Halictidae","Lasioglossum","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv017_v1_y2024","priv017","ks_priv017","ks","prescribed_burning","post",5,30,2024,1,"blue vane","N","bee","Hymenoptera","Halictidae","Lasioglossum","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv017_v1_y2024","priv017","ks_priv017","ks","prescribed_burning","post",5,30,2024,1,"blue vane","N","bee","Hymenoptera","Halictidae","Lasioglossum","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv017_v1_y2024","priv017","ks_priv017","ks","prescribed_burning","post",5,30,2024,1,"blue vane","N","bee","Hymenoptera","Halictidae","Lasioglossum","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv017_v1_y2024","priv017","ks_priv017","ks","prescribed_burning","post",5,30,2024,1,"blue vane","N","bee","Hymenoptera","Halictidae","Lasioglossum","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv017_v1_y2024","priv017","ks_priv017","ks","prescribed_burning","post",5,30,2024,1,"blue vane","N","bee","Hymenoptera","Halictidae","Lasioglossum","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv017_v1_y2024","priv017","ks_priv017","ks","prescribed_burning","post",5,30,2024,1,"blue vane","N","bee","Hymenoptera","Halictidae","Lasioglossum","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv017_v1_y2024","priv017","ks_priv017","ks","prescribed_burning","post",5,30,2024,1,"blue vane","N","bee","Hymenoptera","Halictidae","Lasioglossum","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv017_v1_y2024","priv017","ks_priv017","ks","prescribed_burning","post",5,30,2024,1,"blue vane","N","bee","Hymenoptera","Halictidae","Lasioglossum","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv017_v1_y2024","priv017","ks_priv017","ks","prescribed_burning","post",5,30,2024,1,"blue vane","N","bee","Hymenoptera","Halictidae","Lasioglossum","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv017_v1_y2024","priv017","ks_priv017","ks","prescribed_burning","post",5,30,2024,1,"blue vane","N","bee","Hymenoptera","Halictidae","Lasioglossum","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv017_v1_y2024","priv017","ks_priv017","ks","prescribed_burning","post",5,30,2024,1,"blue vane","N","bee","Hymenoptera","Halictidae","Lasioglossum","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv017_v1_y2024","priv017","ks_priv017","ks","prescribed_burning","post",5,30,2024,1,"blue vane","N","bee","Hymenoptera","Halictidae","Lasioglossum","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv017_v1_y2024","priv017","ks_priv017","ks","prescribed_burning","post",5,30,2024,1,"blue vane","N","bee","Hymenoptera","Halictidae","Lasioglossum","NA","female","C. Mathis 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","male","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","male","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","male","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","male","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","male","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Halictidae","Augochloropsis","NA","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"mo_priv017_v1_y2024","priv017","mo_priv017","mo","wildlife_hab_planting","post",5,29,2024,1,"blue vane","N","bee","Hymenoptera","Halictidae","Agapostemon","NA","female","S. Gillies 2025","mounted","NA"
"ks_priv017_v1_y2024","priv017","ks_priv017","ks","prescribed_burning","post",5,30,2024,1,"blue vane","N","bee","Hymenoptera","Apidae","Bombus","NA","female","C. Mathis 2025","mounted","NA"
