"short_point_id","full_point_id","state","conservation_practice","treatment_status","month","day","year","visit","time","observer","temp_f","wind","cloud","morphospecies","distance","behavior","Associated Vegetation","Identification Notes","NOBO Detected?","Notes","<- gray columns not cleaned","survey"
"priv015","ks_priv015","ks","prescribed_burning","pre",7,8,2024,3,1309,"SG",84,2,50,"MNB","0","R","white paper on clipboard",NA,NA,NA,NA,"ks_priv015_v3_y2024"
"priv015","ks_priv015","ks","prescribed_burning","pre",7,8,2024,3,1309,"SG",84,2,50,"BB","1.75","F","none",NA,NA,NA,NA,"ks_priv015_v3_y2024"
"priv015","ks_priv015","ks","prescribed_burning","pre",7,8,2024,3,1309,"SG",84,2,50,"BUTT","2","F","none","small black unknown",NA,NA,NA,"ks_priv015_v3_y2024"
"priv015","ks_priv015","ks","prescribed_burning","pre",7,8,2024,3,1309,"SG",84,2,50,"BUTT","5.75","F","none",NA,NA,NA,NA,"ks_priv015_v3_y2024"
"priv015","ks_priv015","ks","prescribed_burning","pre",7,8,2024,3,1309,"SG",84,2,50,"BUTT","3","F","none","sulphur","none",NA,NA,"ks_priv015_v3_y2024"
"priv015","ks_priv015","ks","prescribed_burning","pre",7,8,2024,3,1309,"SG",84,2,50,"BUTT","3.5","F","none","dainty sulphur",NA,NA,NA,"ks_priv015_v3_y2024"
"priv015","ks_priv015","ks","prescribed_burning","pre",7,8,2024,3,1309,"SG",84,2,50,"BUTT","0.5","F","none","grizzled skipper",NA,NA,NA,"ks_priv015_v3_y2024"
"priv015","ks_priv015","ks","prescribed_burning","pre",7,8,2024,3,1309,"SG",84,2,50,"BUTT","2.25","F","none","grizzled skipper","none",NA,NA,"ks_priv015_v3_y2024"
"priv015","ks_priv015","ks","prescribed_burning","pre",7,8,2024,3,1309,"SG",84,2,50,"BUTT","5.25","F","none","white spp., medium",NA,NA,NA,"ks_priv015_v3_y2024"
"priv013","ks_priv013","ks","prescribed_burning","pre",7,8,2024,3,1402,"SG",85,2,50,"BUTT","2.75","F","none","sulphur, small",NA,NA,NA,"ks_priv013_v3_y2024"
"priv013","ks_priv013","ks","prescribed_burning","pre",7,8,2024,3,1402,"SG",85,2,50,"BUTT","1","F","none","white spp., medium",NA,NA,NA,"ks_priv013_v3_y2024"
"priv013","ks_priv013","ks","prescribed_burning","pre",7,8,2024,3,1402,"SG",85,2,50,"CB","1","F","none",NA,NA,NA,NA,"ks_priv013_v3_y2024"
"priv013","ks_priv013","ks","prescribed_burning","pre",7,8,2024,3,1402,"SG",85,2,50,"HB","0","F","none",NA,NA,NA,NA,"ks_priv013_v3_y2024"
"priv013","ks_priv013","ks","prescribed_burning","pre",7,8,2024,3,1402,"SG",85,2,50,"HB","0","F","none",NA,NA,NA,NA,"ks_priv013_v3_y2024"
"priv013","ks_priv013","ks","prescribed_burning","pre",7,8,2024,3,1402,"SG",85,2,50,"HB","1","F","none",NA,NA,NA,NA,"ks_priv013_v3_y2024"
"priv001","ks_priv001","ks","prescribed_burning","post",7,9,2024,3,1030,"SG",80,2,0,"BUTT","3.75","F","none","unknown, gray, fast-flying","none","muddy on transect and nearby, charred circle from prescribed burn and herbicide spray ~10m from transect. Horses present and nearby, hoofprints in soil",NA,"ks_priv001_v3_y2024"
"priv001","ks_priv001","ks","prescribed_burning","post",7,9,2024,3,1030,"SG",80,2,0,"BUTT","7","F","none","unknown, brown",NA,NA,NA,"ks_priv001_v3_y2024"
"priv001","ks_priv001","ks","prescribed_burning","post",7,9,2024,3,1030,"SG",80,2,0,"BUTT","3.5","F","none","white spp.",NA,NA,NA,"ks_priv001_v3_y2024"
"priv004","ks_priv004","ks","prescribed_burning","post",7,9,2024,3,1106,"SG",82,2,0,"BUTT","13.5","F","none","nymphalidae","yes",NA,NA,"ks_priv004_v3_y2024"
"priv004","ks_priv004","ks","prescribed_burning","post",7,9,2024,3,1106,"SG",82,2,0,"BUTT","7","F","none","sulphur","none","NOBO heard in a neighboring field",NA,"ks_priv004_v3_y2024"
"priv004","ks_priv004","ks","prescribed_burning","post",7,9,2024,3,1106,"SG",82,2,0,"BUTT","22","F","none","white spp.",NA,"field was mowed following day while traps were out (7/9/24)",NA,"ks_priv004_v3_y2024"
"priv004","ks_priv004","ks","prescribed_burning","post",7,9,2024,3,1106,"SG",82,2,0,"BUTT","20","F","none","sulphur",NA,NA,NA,"ks_priv004_v3_y2024"
"priv004","ks_priv004","ks","prescribed_burning","post",7,9,2024,3,1106,"SG",82,2,0,"BB","12","F","none",NA,NA,NA,NA,"ks_priv004_v3_y2024"
"priv004","ks_priv004","ks","prescribed_burning","post",7,9,2024,3,1106,"SG",82,2,0,"BUTT","10.5","F","none","white spp.",NA,NA,NA,"ks_priv004_v3_y2024"
"priv004","ks_priv004","ks","prescribed_burning","post",7,9,2024,3,1106,"SG",82,2,0,"BUTT","50","F","none","sulphur",NA,NA,NA,"ks_priv004_v3_y2024"
"priv004","ks_priv004","ks","prescribed_burning","post",7,9,2024,3,1106,"SG",82,2,0,"BUTT","7.75","F","none","unknown, brown",NA,NA,NA,"ks_priv004_v3_y2024"
"priv003","ks_priv003","ks","prescribed_burning","post",7,9,2024,3,1136,"KM",81,2,0,"MNB","1.5","F","none",NA,NA,NA,NA,"ks_priv003_v3_y2024"
"priv003","ks_priv003","ks","prescribed_burning","post",7,9,2024,3,1136,"KM",81,2,0,"BUTT","1","F","none","pale sulphur, medium",NA,NA,NA,"ks_priv003_v3_y2024"
"priv003","ks_priv003","ks","prescribed_burning","post",7,9,2024,3,1136,"KM",81,2,0,"BUTT","1","F","none","vibrant yellow sulphur, medium","none","flew over transect",NA,"ks_priv003_v3_y2024"
"priv008","ks_priv008","ks","prescribed_burning","pre",7,10,2024,3,1230,"SG",92,1,0,"BUTT","19","F","none","common wood nymph",NA,NA,NA,"ks_priv008_v3_y2024"
"priv008","ks_priv008","ks","prescribed_burning","pre",7,10,2024,3,1230,"SG",92,1,0,"BUTT","3.5","F","none","sulphur, small","none",NA,NA,"ks_priv008_v3_y2024"
"priv008","ks_priv008","ks","prescribed_burning","pre",7,10,2024,3,1230,"SG",92,1,0,"BUTT","17.5","F","none","sulphur, small",NA,NA,NA,"ks_priv008_v3_y2024"
"priv008","ks_priv008","ks","prescribed_burning","pre",7,10,2024,3,1230,"SG",92,1,0,"BUTT","0.75","R","grass","skipper",NA,NA,NA,"ks_priv008_v3_y2024"
"priv008","ks_priv008","ks","prescribed_burning","pre",7,10,2024,3,1230,"SG",92,1,0,"BUTT","15","F","none","unknown",NA,NA,NA,"ks_priv008_v3_y2024"
"priv008","ks_priv008","ks","prescribed_burning","pre",7,10,2024,3,1230,"SG",92,1,0,"BUTT","1.25","F","none","common wood nymph",NA,NA,NA,"ks_priv008_v3_y2024"
"priv008","ks_priv008","ks","prescribed_burning","pre",7,10,2024,3,1230,"SG",92,1,0,"BUTT","3.25","F","none","common wood nymph",NA,NA,NA,"ks_priv008_v3_y2024"
"priv008","ks_priv008","ks","prescribed_burning","pre",7,10,2024,3,1230,"SG",92,1,0,"BUTT","0.5","F","none","sulphur",NA,NA,NA,"ks_priv008_v3_y2024"
"priv008","ks_priv008","ks","prescribed_burning","pre",7,10,2024,3,1230,"SG",92,1,0,"BUTT","0.25","F","none","unknown, small, tan",NA,NA,NA,"ks_priv008_v3_y2024"
"priv008","ks_priv008","ks","prescribed_burning","pre",7,10,2024,3,1230,"SG",92,1,0,"BUTT","1.5","F","none","sulphur",NA,NA,NA,"ks_priv008_v3_y2024"
"priv007","ks_priv007","ks","prescribed_burning","pre",7,10,2024,3,1341,"SG",94,2,0,"SGB","0.25","N","hoary vervain",NA,NA,NA,NA,"ks_priv007_v3_y2024"
"priv007","ks_priv007","ks","prescribed_burning","pre",7,10,2024,3,1341,"SG",94,2,0,"SGB","0.2","N","hoary vervain",NA,NA,NA,NA,"ks_priv007_v3_y2024"
"priv007","ks_priv007","ks","prescribed_burning","pre",7,10,2024,3,1341,"SG",94,2,0,"SBB","0.2","N","hoary vervain",NA,NA,NA,NA,"ks_priv007_v3_y2024"
"priv007","ks_priv007","ks","prescribed_burning","pre",7,10,2024,3,1341,"SG",94,2,0,"BUTT","1.75","R","ragweed","skipper",NA,NA,NA,"ks_priv007_v3_y2024"
"priv007","ks_priv007","ks","prescribed_burning","pre",7,10,2024,3,1341,"SG",94,2,0,"BUTT","2","F","black nightshade","common wood nymph",NA,NA,NA,"ks_priv007_v3_y2024"
"priv007","ks_priv007","ks","prescribed_burning","pre",7,10,2024,3,1341,"SG",94,2,0,"SGB","1","R","none",NA,"none",NA,NA,"ks_priv007_v3_y2024"
"priv007","ks_priv007","ks","prescribed_burning","pre",7,10,2024,3,1341,"SG",94,2,0,"BUTT","0.25","F","none","sulphur",NA,NA,NA,"ks_priv007_v3_y2024"
"priv011","ks_priv011","ks","prescribed_burning","pre",7,10,2024,3,1458,"SG",94,2,0,"BB","3","N","hoary vervain",NA,NA,NA,NA,"ks_priv011_v3_y2024"
"priv011","ks_priv011","ks","prescribed_burning","pre",7,10,2024,3,1458,"SG",94,2,0,"BUTT","2.75","F","none","white spp., small",NA,NA,NA,"ks_priv011_v3_y2024"
"priv011","ks_priv011","ks","prescribed_burning","pre",7,10,2024,3,1458,"SG",94,2,0,"BUTT","2","F","none","unknown",NA,NA,NA,"ks_priv011_v3_y2024"
"priv011","ks_priv011","ks","prescribed_burning","pre",7,10,2024,3,1458,"SG",94,2,0,"BUTT","0.25","R","hoary vervain","common checkered skipper",NA,NA,NA,"ks_priv011_v3_y2024"
"priv031","ks_priv031","ks","prescribed_burning","pre",7,10,2024,3,1115,"KM",86,2,25,"BUTT","1","F","none","common wood nymph","yes","sandy anthills present, mix of tall and short grass as well as bare ground",NA,"ks_priv031_v3_y2024"
"priv031","ks_priv031","ks","prescribed_burning","pre",7,10,2024,3,1115,"KM",86,2,25,"BUTT","0","F","none","brown/gray small Lycaenidae",NA,NA,NA,"ks_priv031_v3_y2024"
"priv031","ks_priv031","ks","prescribed_burning","pre",7,10,2024,3,1115,"KM",86,2,25,"BUTT","2.5","F","none","small white",NA,NA,NA,"ks_priv031_v3_y2024"
"priv031","ks_priv031","ks","prescribed_burning","pre",7,10,2024,3,1115,"KM",86,2,25,"BUTT","1.25","F","none","common wood nymph","yes",NA,NA,"ks_priv031_v3_y2024"
"priv031","ks_priv031","ks","prescribed_burning","pre",7,10,2024,3,1115,"KM",86,2,25,"BUTT","4.5","F","none","dull Pieridae",NA,NA,NA,"ks_priv031_v3_y2024"
"priv031","ks_priv031","ks","prescribed_burning","pre",7,10,2024,3,1115,"KM",86,2,25,"BUTT","6","F","none","Nymphalidae",NA,NA,NA,"ks_priv031_v3_y2024"
"priv031","ks_priv031","ks","prescribed_burning","pre",7,10,2024,3,1115,"KM",86,2,25,"BUTT","3.5","F","none","small white",NA,NA,NA,"ks_priv031_v3_y2024"
"priv031","ks_priv031","ks","prescribed_burning","pre",7,10,2024,3,1115,"KM",86,2,25,"BUTT","11","F","none","Nymphalidae",NA,"dark",NA,"ks_priv031_v3_y2024"
"priv010","ks_priv010","ks","prescribed_burning","pre",7,10,2024,3,1150,"KM",88,3,0,"MNB","2","F","none",NA,NA,NA,NA,"ks_priv010_v3_y2024"
"priv010","ks_priv010","ks","prescribed_burning","pre",7,10,2024,3,1150,"KM",88,3,0,"BUTT","2.5","F","none","small sulphur",NA,NA,NA,"ks_priv010_v3_y2024"
"priv010","ks_priv010","ks","prescribed_burning","pre",7,10,2024,3,1150,"KM",88,3,0,"BUTT","4","F","none","Nymphalidae",NA,"medium, deep orange",NA,"ks_priv010_v3_y2024"
"priv009","ks_priv009","ks","prescribed_burning","pre",7,10,2024,3,1225,"KM",90,3,0,"BUTT","0.75","F","none","common wood nymph","yes",NA,NA,"ks_priv009_v3_y2024"
"priv009","ks_priv009","ks","prescribed_burning","pre",7,10,2024,3,1225,"KM",90,3,0,"BUTT","1","F","none","small pale sulphur",NA,NA,NA,"ks_priv009_v3_y2024"
"priv009","ks_priv009","ks","prescribed_burning","pre",7,10,2024,3,1225,"KM",90,3,0,"BUTT","1.25","F","none","common wood nymph",NA,NA,NA,"ks_priv009_v3_y2024"
"priv009","ks_priv009","ks","prescribed_burning","pre",7,10,2024,3,1225,"KM",90,3,0,"BUTT","3","F","none","common wood nymph","yes",NA,NA,"ks_priv009_v3_y2024"
"priv006","ks_priv006","ks","prescribed_burning","pre",7,10,2024,3,1336,"KM",91,3,0,"BUTT","1.25","F","none","small pale sulphur",NA,NA,NA,"ks_priv006_v3_y2024"
"priv006","ks_priv006","ks","prescribed_burning","pre",7,10,2024,3,1336,"KM",91,3,0,"BUTT","0","F","none","common wood nymph",NA,NA,NA,"ks_priv006_v3_y2024"
"priv006","ks_priv006","ks","prescribed_burning","pre",7,10,2024,3,1336,"KM",91,3,0,"BUTT","5.5","F","none","common wood nymph",NA,NA,NA,"ks_priv006_v3_y2024"
"priv006","ks_priv006","ks","prescribed_burning","pre",7,10,2024,3,1336,"KM",91,3,0,"BUTT","8","F","none","common wood nymph",NA,NA,NA,"ks_priv006_v3_y2024"
"priv012","ks_priv012","ks","prescribed_burning","pre",7,10,2024,3,1451,"KM",92,1,0,"BB","5","F","none",NA,NA,"flying around cedar, landed afterwards",NA,"ks_priv012_v3_y2024"
"priv012","ks_priv012","ks","prescribed_burning","pre",7,10,2024,3,1451,"KM",92,1,0,"BUTT","2.5","F","none","common wood nymph",NA,NA,NA,"ks_priv012_v3_y2024"
"priv012","ks_priv012","ks","prescribed_burning","pre",7,10,2024,3,1451,"KM",92,1,0,"BUTT","1.25","R","bare ground","common wood nymph",NA,NA,NA,"ks_priv012_v3_y2024"
"priv032","ks_priv032","ks","prescribed_burning","pre",7,11,2024,3,1519,"SG",85,3,25,"BUTT","16.5","F","none","sulphur",NA,NA,NA,"ks_priv032_v3_y2024"
"priv032","ks_priv032","ks","prescribed_burning","pre",7,11,2024,3,1519,"SG",85,3,25,"BB","0.15","F","none",NA,NA,NA,NA,"ks_priv032_v3_y2024"
"priv032","ks_priv032","ks","prescribed_burning","pre",7,11,2024,3,1519,"SG",85,3,25,"BUTT","15","F","none","unknown, dark, medium","none",NA,NA,"ks_priv032_v3_y2024"
"priv031","ks_priv031","ks","prescribed_burning","pre",7,11,2024,3,1544,"SG",85,3,0,"CB","0.25","F","none",NA,NA,NA,NA,"ks_priv031_v3_y2024"
"priv031","ks_priv031","ks","prescribed_burning","pre",7,11,2024,3,1544,"SG",85,3,0,"BUTT","2.25","R","stick","skipper",NA,NA,NA,"ks_priv031_v3_y2024"
"priv031","ks_priv031","ks","prescribed_burning","pre",7,11,2024,3,1544,"SG",85,3,0,"BUTT","1.5","R","slimflower scurfpea","azure",NA,NA,NA,"ks_priv031_v3_y2024"
"priv031","ks_priv031","ks","prescribed_burning","pre",7,11,2024,3,1544,"SG",85,3,0,"BUTT","0.25","F","none","skipper",NA,NA,NA,"ks_priv031_v3_y2024"
"priv031","ks_priv031","ks","prescribed_burning","pre",7,11,2024,3,1544,"SG",85,3,0,"BUTT","3.2","F","none","azure",NA,NA,NA,"ks_priv031_v3_y2024"
"priv031","ks_priv031","ks","prescribed_burning","pre",7,11,2024,3,1544,"SG",85,3,0,"BUTT","1","F","none","azure",NA,NA,NA,"ks_priv031_v3_y2024"
"priv029","ks_priv029","ks","prescribed_burning","pre",7,11,2024,3,1615,"SG",87,4,0,"BUTT","15.25","F","none","nymphalidae","none",NA,NA,"ks_priv029_v3_y2024"
"priv029","ks_priv029","ks","prescribed_burning","pre",7,11,2024,3,1615,"SG",87,4,0,"BUTT","9","F","none","nymphalidae",NA,NA,NA,"ks_priv029_v3_y2024"
"priv029","ks_priv029","ks","prescribed_burning","pre",7,11,2024,3,1615,"SG",87,4,0,"BUTT","22","F","none","sulphur",NA,NA,NA,"ks_priv029_v3_y2024"
"priv029","ks_priv029","ks","prescribed_burning","pre",7,11,2024,3,1615,"SG",87,4,0,"BUTT","17.5","F","none","unknown",NA,NA,NA,"ks_priv029_v3_y2024"
"priv029","ks_priv029","ks","prescribed_burning","pre",7,11,2024,3,1615,"SG",87,4,0,"BUTT","0.25","F","none","blue Lycaenidae","yes",NA,NA,"ks_priv029_v3_y2024"
"priv029","ks_priv029","ks","prescribed_burning","pre",7,11,2024,3,1615,"SG",87,4,0,"BUTT","0.5","F","none","small white",NA,NA,NA,"ks_priv029_v3_y2024"
"priv030","ks_priv030","ks","prescribed_burning","pre",7,11,2024,3,1643,"SG",86,3,25,"BUTT","0.5","F","none","common wood nymph",NA,NA,NA,"ks_priv030_v3_y2024"
"priv030","ks_priv030","ks","prescribed_burning","pre",7,11,2024,3,1643,"SG",86,3,25,"BUTT","2.5","F","none","unknown, dark gray",NA,NA,NA,"ks_priv030_v3_y2024"
"priv030","ks_priv030","ks","prescribed_burning","pre",7,11,2024,3,1643,"SG",86,3,25,"BUTT","54","F","none","unknown",NA,NA,NA,"ks_priv030_v3_y2024"
"priv030","ks_priv030","ks","prescribed_burning","pre",7,11,2024,3,1643,"SG",86,3,25,"BUTT","0","F","none","skipper",NA,NA,NA,"ks_priv030_v3_y2024"
"priv030","ks_priv030","ks","prescribed_burning","pre",7,11,2024,3,1643,"SG",86,3,25,"BUTT","0.25","F","none","skipper",NA,NA,NA,"ks_priv030_v3_y2024"
"priv027","ks_priv027","ks","prescribed_burning","pre",7,12,2024,3,1120,"SG",84,0,50,"BUTT","2.5","F","none","skipper",NA,NA,NA,"ks_priv027_v3_y2024"
"priv027","ks_priv027","ks","prescribed_burning","pre",7,12,2024,3,1120,"SG",84,0,50,"SGB","0.2","N","hoary vervain",NA,"none",NA,NA,"ks_priv027_v3_y2024"
"priv027","ks_priv027","ks","prescribed_burning","pre",7,12,2024,3,1120,"SG",84,0,50,"BUTT","0.75","F","none","skipper",NA,NA,NA,"ks_priv027_v3_y2024"
"priv027","ks_priv027","ks","prescribed_burning","pre",7,12,2024,3,1120,"SG",84,0,50,"BUTT","0.25","R","hawthorne","eastern tiger swallowtail",NA,NA,NA,"ks_priv027_v3_y2024"
"priv027","ks_priv027","ks","prescribed_burning","pre",7,12,2024,3,1120,"SG",84,0,50,"BUTT","1.25","R","grass","common wood nymph","none",NA,NA,"ks_priv027_v3_y2024"
"priv027","ks_priv027","ks","prescribed_burning","pre",7,12,2024,3,1120,"SG",84,0,50,"BUTT","1","F","none","azure",NA,NA,NA,"ks_priv027_v3_y2024"
"priv026","ks_priv026","ks","prescribed_burning","pre",7,12,2024,3,1155,"SG",84,3,25,"BUTT","0.75","F","none","sulphur",NA,NA,NA,"ks_priv026_v3_y2024"
"priv026","ks_priv026","ks","prescribed_burning","pre",7,12,2024,3,1155,"SG",84,3,25,"BUTT","2.5","F","none","skipper",NA,NA,NA,"ks_priv026_v3_y2024"
"priv026","ks_priv026","ks","prescribed_burning","pre",7,12,2024,3,1155,"SG",84,3,25,"BUTT","10","F","none","common wood nymph","none",NA,NA,"ks_priv026_v3_y2024"
"priv026","ks_priv026","ks","prescribed_burning","pre",7,12,2024,3,1155,"SG",84,3,25,"CB","11","F","none",NA,NA,NA,NA,"ks_priv026_v3_y2024"
"priv026","ks_priv026","ks","prescribed_burning","pre",7,12,2024,3,1155,"SG",84,3,25,"BUTT","3.5","F","none","nymphalidae",NA,NA,NA,"ks_priv026_v3_y2024"
"priv026","ks_priv026","ks","prescribed_burning","pre",7,12,2024,3,1155,"SG",84,3,25,"BUTT","4.25","F","none","nymphalidae",NA,NA,NA,"ks_priv026_v3_y2024"
"priv028","ks_priv028","ks","prescribed_burning","pre",7,12,2024,3,1222,"SG",85,3,25,"BUTT","1.5","F","none","sulphur","none",NA,NA,"ks_priv028_v3_y2024"
"priv028","ks_priv028","ks","prescribed_burning","pre",7,12,2024,3,1222,"SG",85,3,25,"BUTT","2","F","none","white spp.",NA,NA,NA,"ks_priv028_v3_y2024"
"priv028","ks_priv028","ks","prescribed_burning","pre",7,12,2024,3,1222,"SG",85,3,25,"BUTT","6.5","F","none","sulphur",NA,NA,NA,"ks_priv028_v3_y2024"
"priv028","ks_priv028","ks","prescribed_burning","pre",7,12,2024,3,1222,"SG",85,3,25,"BUTT","1","F","none","azure","none",NA,NA,"ks_priv028_v3_y2024"
"priv028","ks_priv028","ks","prescribed_burning","pre",7,12,2024,3,1222,"SG",85,3,25,"BUTT","0.75","F","none","skipper",NA,NA,NA,"ks_priv028_v3_y2024"
"priv028","ks_priv028","ks","prescribed_burning","pre",7,12,2024,3,1222,"SG",85,3,25,"BUTT","9","F","none","nymphalidae",NA,NA,NA,"ks_priv028_v3_y2024"
"priv028","ks_priv028","ks","prescribed_burning","pre",7,12,2024,3,1222,"SG",85,3,25,"BUTT","12.25","F","none","sulphur","yes",NA,NA,"ks_priv028_v3_y2024"
"priv035","ks_priv035","ks","not_enrolled_in_NRCS","pre",7,12,2024,3,1420,"KM",89,2,25,"BUTT","5","N","Verbena stricta","Papilio glaucus",NA,NA,NA,"ks_priv035_v3_y2024"
"priv035","ks_priv035","ks","not_enrolled_in_NRCS","pre",7,12,2024,3,1420,"KM",89,2,25,"BUTT","1","F","none","medium, white",NA,NA,NA,"ks_priv035_v3_y2024"
"priv035","ks_priv035","ks","not_enrolled_in_NRCS","pre",7,12,2024,3,1420,"KM",89,2,25,"BB","1.5","N","Verbena stricta",NA,NA,NA,NA,"ks_priv035_v3_y2024"
"priv035","ks_priv035","ks","not_enrolled_in_NRCS","pre",7,12,2024,3,1420,"KM",89,2,25,"HB","1.5","N","Verbena stricta",NA,NA,NA,NA,"ks_priv035_v3_y2024"
"priv035","ks_priv035","ks","not_enrolled_in_NRCS","pre",7,12,2024,3,1420,"KM",89,2,25,"BUTT","1.75","N","Verbena stricta","medium white pieridae, cabbage white",NA,NA,NA,"ks_priv035_v3_y2024"
"priv035","ks_priv035","ks","not_enrolled_in_NRCS","pre",7,12,2024,3,1420,"KM",89,2,25,"BB","0.25","N","Verbena stricta",NA,"none",NA,NA,"ks_priv035_v3_y2024"
"priv035","ks_priv035","ks","not_enrolled_in_NRCS","pre",7,12,2024,3,1420,"KM",89,2,25,"BUTT","0.5","N","Verbena stricta","common wood nymph",NA,NA,NA,"ks_priv035_v3_y2024"
"priv035","ks_priv035","ks","not_enrolled_in_NRCS","pre",7,12,2024,3,1420,"KM",89,2,25,"BB","2.5","N","Verbena stricta",NA,NA,NA,NA,"ks_priv035_v3_y2024"
"priv035","ks_priv035","ks","not_enrolled_in_NRCS","pre",7,12,2024,3,1420,"KM",89,2,25,"BB","1.25","N","Nepeta cataria",NA,NA,NA,NA,"ks_priv035_v3_y2024"
"priv035","ks_priv035","ks","not_enrolled_in_NRCS","pre",7,12,2024,3,1420,"KM",89,2,25,"BB","4.5","N","Nepeta cataria",NA,NA,NA,NA,"ks_priv035_v3_y2024"
"priv035","ks_priv035","ks","not_enrolled_in_NRCS","pre",7,12,2024,3,1420,"KM",89,2,25,"SBB","0.25","N","Nepeta cataria",NA,NA,NA,NA,"ks_priv035_v3_y2024"
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","pre",7,12,2024,3,1503,"KM",90,3,50,"CB","0","F","none",NA,"yes",NA,NA,"ks_priv034_v3_y2024"
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","pre",7,12,2024,3,1503,"KM",90,3,50,"BUTT","1.5","F","none","Nymphalidae",NA,"dark, medium",NA,"ks_priv034_v3_y2024"
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","pre",7,12,2024,3,1503,"KM",90,3,50,"MNB","1","N","slimflower scurfpea",NA,NA,NA,NA,"ks_priv034_v3_y2024"
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","pre",7,12,2024,3,1503,"KM",90,3,50,"BUTT","1","R","Cornus drummondii","common wood nymph",NA,NA,NA,"ks_priv034_v3_y2024"
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","pre",7,12,2024,3,1503,"KM",90,3,50,"BUTT","4","F","none","small white",NA,NA,NA,"ks_priv034_v3_y2024"
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","pre",7,12,2024,3,1503,"KM",90,3,50,"CB","3.5","F","none",NA,"none",NA,NA,"ks_priv034_v3_y2024"
"priv034","ks_priv034","ks","not_enrolled_in_NRCS","pre",7,12,2024,3,1503,"KM",90,3,50,"CB","1","F","none",NA,NA,NA,NA,"ks_priv034_v3_y2024"
"priv033","ks_priv033","ks","not_enrolled_in_NRCS","pre",7,12,2024,3,1540,"KM",93,2,25,"BUTT","11","F","none","Nymphalidae",NA,"dark, medium",NA,"ks_priv033_v3_y2024"
"priv033","ks_priv033","ks","not_enrolled_in_NRCS","pre",7,12,2024,3,1540,"KM",93,2,25,"CB","1","F","none",NA,NA,NA,NA,"ks_priv033_v3_y2024"
"priv033","ks_priv033","ks","not_enrolled_in_NRCS","pre",7,12,2024,3,1540,"KM",93,2,25,"BUTT","19","F","none","sulphur",NA,"large yellow, possibly P. glaucus",NA,"ks_priv033_v3_y2024"
"priv033","ks_priv033","ks","not_enrolled_in_NRCS","pre",7,12,2024,3,1540,"KM",93,2,25,"CB","3","F","none",NA,NA,NA,NA,"ks_priv033_v3_y2024"
"priv033","ks_priv033","ks","not_enrolled_in_NRCS","pre",7,12,2024,3,1540,"KM",93,2,25,"BUTT","0.25","F","none","common wood nymph","none",NA,NA,"ks_priv033_v3_y2024"
"priv036","ks_priv036","ks","not_enrolled_in_NRCS","pre",7,12,2024,3,1614,"KM",94,2,0,"MNB","0.25","F","none",NA,NA,NA,NA,"ks_priv036_v3_y2024"
"priv036","ks_priv036","ks","not_enrolled_in_NRCS","pre",7,12,2024,3,1614,"KM",94,2,0,"BUTT","2","F","none","common wood nymph",NA,NA,NA,"ks_priv036_v3_y2024"
"priv036","ks_priv036","ks","not_enrolled_in_NRCS","pre",7,12,2024,3,1614,"KM",94,2,0,"CB","0","F","none",NA,NA,NA,NA,"ks_priv036_v3_y2024"
"priv036","ks_priv036","ks","not_enrolled_in_NRCS","pre",7,12,2024,3,1614,"KM",94,2,0,"BUTT","12","F","none","Nymphalidae",NA,"dark",NA,"ks_priv036_v3_y2024"
"priv060","ks_priv060","ks","brush_management","pre",7,15,2024,4,1139,"SG",90,4,0,"CB","2.5","F","none",NA,NA,NA,NA,"ks_priv060_v4_y2024"
"priv060","ks_priv060","ks","brush_management","pre",7,15,2024,4,1139,"SG",90,4,0,"CB","0","F","none",NA,"none",NA,NA,"ks_priv060_v4_y2024"
"priv060","ks_priv060","ks","brush_management","pre",7,15,2024,4,1139,"SG",90,4,0,"MNB","0.1","F","none",NA,NA,NA,NA,"ks_priv060_v4_y2024"
